Measurement_ID,Detected_Wavelength_nm,Peak_Intensity_counts,NIST_Element,NIST_Wavelength_nm,Wavelength_Offset_nm,Verification_Status
1,175.03,253.0,Unknown,,,UNREGISTERED
1,175.79,288.0,Unknown,,,UNREGISTERED
1,177.32,253.0,Unknown,,,UNREGISTERED
1,178.08,190.0,Unknown,,,UNREGISTERED
1,179.6,209.0,Unknown,,,UNREGISTERED
1,180.36,217.0,Unknown,,,UNREGISTERED
1,182.26,240.0,Unknown,,,UNREGISTERED
1,183.78,299.0,Unknown,,,UNREGISTERED
1,185.68,347.0,Unknown,,,UNREGISTERED
1,186.44,157.0,Unknown,,,UNREGISTERED
1,187.58,218.0,Unknown,,,UNREGISTERED
1,188.34,229.0,Unknown,,,UNREGISTERED
1,189.48,172.0,Unknown,,,UNREGISTERED
1,190.24,193.0,Unknown,,,UNREGISTERED
1,191.38,275.0,Unknown,,,UNREGISTERED
1,193.28,215.0,Unknown,,,UNREGISTERED
1,194.04,178.0,Unknown,,,UNREGISTERED
1,195.55,186.0,Unknown,,,UNREGISTERED
1,197.07,283.0,Unknown,,,UNREGISTERED
1,198.21,226.0,Unknown,,,UNREGISTERED
1,199.34,239.0,Unknown,,,UNREGISTERED
1,201.24,253.0,Unknown,,,UNREGISTERED
1,202.37,242.0,Unknown,,,UNREGISTERED
1,203.13,228.0,Unknown,,,UNREGISTERED
1,204.27,220.0,Unknown,,,UNREGISTERED
1,205.4,260.0,Unknown,,,UNREGISTERED
1,206.16,236.0,Unknown,,,UNREGISTERED
1,208.43,191.0,Unknown,,,UNREGISTERED
1,209.56,333.0,Unknown,,,UNREGISTERED
1,211.83,318.0,Unknown,,,UNREGISTERED
1,213.34,198.0,Unknown,,,UNREGISTERED
1,214.1,303.0,Unknown,,,UNREGISTERED
1,215.23,196.0,Unknown,,,UNREGISTERED
1,216.36,223.0,Unknown,,,UNREGISTERED
1,217.49,156.0,Unknown,,,UNREGISTERED
1,218.63,186.0,Unknown,,,UNREGISTERED
1,220.14,221.0,Unknown,,,UNREGISTERED
1,220.89,333.0,Unknown,,,UNREGISTERED
1,221.64,348.0,Unknown,,,UNREGISTERED
1,222.4,248.0,Unknown,,,UNREGISTERED
1,223.53,226.0,Unknown,,,UNREGISTERED
1,224.66,191.0,Unknown,,,UNREGISTERED
1,225.41,194.0,Unknown,,,UNREGISTERED
1,226.54,255.0,Unknown,,,UNREGISTERED
1,227.3,227.0,Unknown,,,UNREGISTERED
1,228.8,201.0,Unknown,,,UNREGISTERED
1,229.93,240.0,Unknown,,,UNREGISTERED
1,231.44,228.0,Unknown,,,UNREGISTERED
1,232.94,213.0,Unknown,,,UNREGISTERED
1,233.69,280.0,Unknown,,,UNREGISTERED
1,234.82,311.0,Unknown,,,UNREGISTERED
1,237.08,204.0,Unknown,,,UNREGISTERED
